Open,High,Low,Close,Volume
87.540001,88.080002,86.747147,87.122856,152059600
86.96714,87.222855,85.419998,85.650002,182759500
85.975716,88.395714,85.76857,88.375717,149587900
89.614288,90.315712,88.93,89.902855,208639900
89.192856,89.408569,88.14286,89.187141,143245200
89.568573,90.665718,89.057144,90.525711,160324500
89.447144,91.405716,89.328575,90.889999,149384200
91.418571,92,89.428574,89.777145,222431300
90.885712,90.98143,89.048569,89.457146,174153700
89.285713,90.190002,88.64286,88.96714,153584200
89.158569,89.242859,86.215714,86.461426,214911200
87.151428,87.182854,82.60714,82.875717,262696700
82.705711,87.14286,81.701431,87.099998,256382000
87.674286,88.60714,86.101425,86.905716,238632800
85.745712,86.389999,83.502853,83.919998,208679800
84.482857,84.945717,81.488571,81.854286,257746300
81.515717,82.381432,79.517143,81.671425,241632300
80.372856,81.098572,79.285713,80.040001,269037300
87.94857,88.285713,86.571426,87.14286,226444400
87.752853,87.812859,86.01857,86.814285,134017100
86.438568,86.597145,85.785713,86.14286,101680600
85.400002,85.485718,83.285713,83.425713,126536200
83.557144,85.251427,83.03286,83.16143,152749800
82.891426,83.914284,82.694283,83.711426,106847300
84.35714,84.485718,82.900002,83.117142,97637400
82.440002,82.622856,80.738571,80.75,132498100
80.214287,81.824287,80.175713,81.354286,115029600
81.368568,81.64286,79.818573,81.168571,124313000
80.528572,81.997147,80.121429,81.311432,120176000
82.082855,82.26857,81.205711,81.502853,83300000
80.714287,82.067146,80.621429,80.958572,99886500
80.367142,81.072861,79.657143,79.745712,88156600
80.207146,80.459999,78.821426,79.024284,119084000
79.150002,79.555717,77.291428,78.011429,140224000
77.901428,78.214287,75.73143,75.73143,179305000
76.279999,77.629997,74.597145,75.76857,183073100
76.35714,80.220001,76.292854,80.182854,157776500
81.364288,81.982857,78.940002,79.567146,173717600
79.64286,81.828575,79.03286,81.508568,146224400
82.267143,82.35714,80.175713,80.760002,124057500
80.655716,80.835716,79.781425,80.327141,82126800
81.557144,82,80.758568,81.752853,95127200
81.314285,82.855713,80.937141,82.738571,132357400
82.96286,83.071426,81.637146,82.53286,122918600
81.308571,81.807144,80.074287,80.141426,130246900
80.214287,81.071426,78.35714,80.612854,139248900
80.181427,80.924286,79.761429,80.404289,97053600
81.110001,81.978569,80.785713,81.637146,100363900
82.470001,82.474289,81.5,81.674286,94941700
81.657143,82.940002,81.285713,82.902855,86879100
83.959999,84.071426,81.51857,81.595711,147816200
82.065712,82.374283,80.957146,82.308571,108845100
82.074287,82.639999,81.482857,81.737144,73395000
81.605713,81.928574,81.03714,81.647141,86393300
81.571426,82.08857,81.364288,82.01857,83813800
81.565712,83.984283,81.48143,83.682854,110103000
83.342857,84.285713,83.300003,83.915718,90351100
84.029999,84.178574,82.971428,83.677139,89735800
83.634285,84.031425,82.491432,82.524284,81587800
82.720001,83.169998,82.202858,83.157143,71117900
82.471428,82.828575,81.48143,81.538574,76095600
81.618568,82.07,81.047142,81.718575,69134100
82.14286,82.391426,81.702858,82.071426,50749300
81.667145,82,80.80143,81.292854,70709100
82.571426,83.428574,82.035713,83.428574,105375200
83.53286,84.781425,83.371429,84.645714,100023000
84.982857,85.714287,84.85714,85.629997,60428200
85.794289,87.762856,85.664284,87.134285,121095800
86.727142,86.919998,85.940002,86.554283,104732600
86.471428,87.699997,86.30143,87.69857,94851400
88.281425,88.552856,86.472855,86.887146,127989400
86.58857,86.808571,85.317146,86.347145,117330500
85.748573,86.209999,84.668571,85.557144,107010400
86.135712,86.741432,85.714287,86.424286,77856800
86.445717,87.374283,86.431427,86.701431,75315100
87.255714,87.35714,86.164284,86.705711,73406200
86.655716,86.905716,86.222855,86.608574,63175000
87.325714,87.907143,86.571426,87.760002,109215400
87.575714,87.777145,86.242859,86.328575,99367800
84.914284,86.557144,83.958572,86.261429,121993900
86.76857,87.097145,85.501427,85.845711,141283100
82.065712,82.971428,81.428574,82.138573,219328200
82.822861,82.914284,81.480003,82.125717,101658200
82.144287,83.690002,81.655716,83.594284,100984100
84.417145,85.634285,83.974289,85.004288,94785600
86.175713,87.385712,86.102859,87.251427,115581900
87.987144,88.057144,86.14286,86.687141,96125400
86.120003,87.241432,85.75,86.827141,83039600
87.66143,88.28286,87.365715,87.957146,86230200
88.184288,89.267143,87.894287,88.935715,75525800
88.96714,89.285713,88.291428,88.701431,72611700
88.484283,89.125717,88.157143,88.55143,61176500
88.264282,88.818573,88.257141,88.675713,55410600
88.387146,88.822861,88.385712,88.814285,48734700
89.055717,90,89.035713,90,69708100
90.267143,91.230003,90.029999,90.241432,85042300
90.185715,90.571426,89.678574,90.118568,64335600
90.172859,90.965714,90.071426,90.905716,63633500
91.428574,92.598572,91.258568,92.587143,110690300
92.858574,95.021431,92.842857,95.021431,153346200
95.831429,96.41143,92.904289,93.722855,203179900
93.488571,95.571426,92.587143,95.552856,141330700
95.158569,95.699997,94.449997,94.66143,105032200
94.215714,95.639999,93.650002,94.745712,109335100
97.141426,97.267143,96.220001,96.525711,106752100
96.425713,96.585716,95.809998,96.400002,66854200
96.464287,96.809998,96.085716,96.209999,50701700
95.805717,95.935715,94.692856,94.83857,75674900
95.321426,95.514282,93.89286,95.034286,84580300
95.108574,96.44857,94.928574,96.424286,91973000
96.510002,96.621429,95.657143,95.747147,84093800
96.167145,96.898575,95.828575,96.610001,97799100
96.864288,97.497147,96.538574,97.205711,82416600
97.207146,97.612854,94.585716,94.677139,121999500
95.015717,95.728569,93.785713,94.370003,125995800
95.264282,95.699997,93.714287,95.684288,178058300
96.767143,97.928574,96.395714,97.568573,149590000
98.565712,99.568573,98.269997,98.754288,150118500
99.907143,99.971428,99.230003,99.968575,99507800
99.982857,100.332855,99.488571,100.272858,93375800
100.03714,100.57,99.938568,100.300003,81718700
99.879997,100.008568,99.08857,99.814285,84142100
100.344284,100.724289,99.908569,100.012856,142897300
98.122856,99.302856,97.571426,98.684288,159941600
98.322861,98.968575,96.14286,96.220001,129697400
95.534286,96.098572,94.457146,95.025711,144125800
94.898575,97.452858,94.335716,97.331429,148522500
96.964287,97.30143,95.25,95.300003,133777700
95.879997,96.678574,93.785713,94.19857,135898700
94.544289,95.192856,92.949997,94.472855,156998100
94.980003,95.980003,94.66143,95.921425,106070300
95.89286,96.321426,95.078575,95.257141,92681400
95.028572,95.14286,93.040001,93.227142,148501500
92.41143,92.508568,90.872856,91.167145,159498500
91.235718,91.498573,89.078575,90.835716,209649300
91.391426,92.139999,91,91.558571,127589000
92.35714,92.457146,89.728569,89.728569,136520300
89.937141,90.76857,89.328575,89.958572,115003700
90.335716,90.732857,89.121429,90.68,108125500
90.767143,92.900002,90.14286,92.827141,137442900
92.695717,93.255714,92,92.087143,97259400
91.370003,91.722855,90,90.377144,119156100
90.150002,90.252853,87.08857,87.120003,186021500
87.488571,90.76857,87.251427,90.575714,136682700
90.14286,90.557144,87.385712,87.622856,176786400
88.777145,89.507141,87.234283,88.118568,139631800
88.571426,88.85714,86.507141,87.077141,164081400
87.061432,87.714287,84.428574,86.285713,254608200
84.982857,85.994286,83.957146,85.045715,127500800
85.459999,86.14286,84.881432,85.220001,90324500
85.127144,85.278572,82.10714,82.400002,149843400
83.360001,83.96714,82.514282,83.517143,132283900
84.318573,84.391426,82.870003,83.264282,93729300
81.977142,82.077141,79.39286,79.714287,198412200
80.089996,80.318573,76.470001,76.821426,264036500
77.202858,79.26857,76.245712,78.151428,232478400
79.164284,79.214287,76.949997,77.547142,128950500
76.987144,78.639999,76.622856,77.557144,133237300
77.928574,78.207146,76.597145,76.697144,119292600
76.790001,77.071426,74.660004,75.08857,197477700
75.028572,75.714287,72.25,75.382858,316723400
77.244286,81.071426,77.125717,80.818573,205829400
81.701431,81.707146,79.225716,80.129997,160688500
80.60714,81.052856,79.514282,80.242859,93250500
81.024284,81.714287,80.371429,81.64286,68206600
82.271431,84.285713,81.958572,84.218575,157644900
84.221428,84.345711,82.871429,83.540001,133332500
82.46714,83.685715,81.751427,83.277145,130216100
84.317146,84.89286,83.60714,84.194283,128674700
83.827141,84.057144,83.239998,83.611427,97829900
84.807144,84.941429,83.64286,83.741432,91070000
83.114288,83.114288,81.732857,82.264282,139267100
81.272858,81.321426,76.96714,76.970001,261159500
75.562859,79.044289,74.089996,78.177139,294303100
79.057144,79.314285,75.714287,76.178574,196760200
75,76.93,74.511429,75.688568,157621100
77.110001,78.508568,76.767143,77.341431,148086400
78.252853,78.285713,76.610001,77,121786000
75.878571,76.805717,75.114288,75.669998,156314900
73.535713,74.01857,72.225716,72.827141,252394800
72.704285,74.285713,71.604286,74.118568,189401800
75,76.414284,74.321426,76.271431,156421300
75.924286,76.242859,75.071426,75.187141,112342300
75.714287,75.742859,74.125717,74.53286,120422400
73.209999,74.238571,72.891426,74.190002,149067100
74.335716,74.89286,74.101425,74.309998,43938300
74.14286,74.208572,73.017143,73.285713,75609100
73.362854,73.75,72.094284,73.580002,113780100
72.898575,73.497147,72.58857,72.798569,88569600
72.932854,76.485718,72.714287,76.024284,164873100
79.117142,79.285713,77.375717,78.432854,140129500
78.26857,78.524284,77.285713,77.442856,88241300
76.709999,76.947144,75.118568,75.285713,148583400
74.571426,75.614288,73.599998,74.842857,121039100
75.601425,75.984283,74.464287,75.044289,114676800
74.64286,75.001427,73.71286,73.871429,101901100
75.507141,75.531425,73.645714,74.78714,150286500
74.428574,75.045715,74.145714,74.328575,87626700
71.811432,72.5,71.215714,71.678574,183551900
71.185715,71.284286,69.054283,69.417145,219193100
70.662857,72.777145,70.35714,72.298569,172701200
72.901428,72.964287,71.718575,71.811432,113419600
71.21714,71.745712,70.914284,71.428574,118230700
72.080002,72.554283,70.947144,72.110001,115386600
72.687141,73.57,72.110001,73.43,215377400
65.714287,66.53286,64.321426,64.35714,365213100
64.527145,65.175713,62.142857,62.84,302006600
62.547142,64.744286,62.265713,64.261429,196379400
65.5,65.742859,64.58857,65.46714,142789500
65.285713,66.085716,64.928574,65.261429,104288800
65.28286,65.611427,64.997147,65.07,79833600
65.587143,65.639999,64.050003,64.802856,134871100
64.844284,65.134285,63.142857,63.188572,119279300
63.435715,65.677139,63.174286,65.405716,143336900
65.209999,66.64286,64.654289,65.335716,148426600
66.178574,67.14286,64.874283,66.888573,176145200
67.714287,68.401428,66.89286,67.854286,158289600
68.071426,69.277145,67.60714,68.561432,129372600
68.501427,68.91143,66.82,66.842857,152263300
66.744286,67.662857,66.174286,66.715714,118801900
66.360001,67.377144,66.288574,66.655716,88818800
66.978569,67.165718,65.702858,65.737144,97936300
65.871429,66.104286,64.835716,65.71286,108945900
65.384285,65.384285,64.114288,64.121429,119075600
63.714287,64.167145,63.259998,63.722858,111795600
64.178574,64.514282,63.799999,64.401428,82663700
64.835716,65.017143,63.224285,63.257141,93144800
63.402859,64.505714,62.522858,64.138573,125374900
64.061432,64.634285,62.950001,63.509998,146837600
63.435715,63.98143,63.057144,63.057144,80628800
62.57143,62.597141,61.425713,61.495716,138112100
61.114285,61.171429,59.857143,60.007141,145688900
60.21143,62.169998,60.107143,61.591427,159608400
62.072857,62.17857,60.632858,60.808571,115062500
60.642857,61.715714,60.151428,61.511429,117118400
61.400002,62.204285,61.23,61.674286,97870500
61.392857,62.715714,60.734287,62.552856,118559000
62.228573,62.697144,61.081429,61.204285,116477900
61.207142,62.07143,60.765713,61.192856,101387300
61.832859,62.091427,61.492859,61.785713,75968900
62.561428,63.46143,62.464287,63.380001,160990200
63.064285,65.351425,63.028572,65.102859,151549300
65.64286,65.852859,64.071426,64.927139,131693800
65.345711,65.375717,64.227142,64.582855,77165200
64.317146,65.425713,64.300003,64.675713,95813900
64.940002,66.014282,64.730003,65.987144,98776300
66.384285,67.135712,65.968575,66.225716,125283900
66.491432,66.548569,65.790001,65.877144,73573500
65.208572,65.257141,64.389999,64.582855,82809300
64.260002,64.545715,63.08857,63.237144,110709900
63.128571,63.385715,61.105713,61.272858,97433000
61.085712,62.591427,60.914288,61.398571,132379800
61.624287,62.468571,61.472858,61.712856,90804000
61.965714,62.142857,60.75,61.102856,89611900
60.642857,60.707142,59.954285,60.457142,95923800
60.692856,61.07143,60.355713,60.887142,75207300
60.908573,61.214287,60.392857,60.997143,76653500
61.157143,62.437141,60.85857,62.241428,93982000
61.959999,62.57,61.599998,62.047142,82091100
62.021427,62.021427,61.298573,61.400002,59653300
61,61.127144,59.935715,59.978573,79380000
60.224285,60.944286,60.081429,60.89143,76442800
60.03857,60.085712,56.872856,57.542858,236264000
57.855713,57.970001,55.677143,56.007141,166574800
55.424286,57.085712,55.014286,55.790001,152318600
56.091427,57.457142,55.895714,56.952858,107480100
57.712856,58.34,56.972858,58.01857,166059600
56.220001,59.32143,56.07143,57.922855,242412800
58.747143,59.134285,58.142857,58.34,96209400
58.544285,59.824287,58.32143,59.599998,191024400
60.064285,61.945713,60,61.445713,160081600
62.157143,63.607143,61.724285,63.254284,172884600
63.494286,63.561428,62.055714,62.755714,126727300
63.111427,64.084282,62.947144,63.645714,105457100
64.472855,64.747147,64.164284,64.28286,90325200
65.101425,66.028572,64.901428,65.815712,124160400
66.424286,66.535713,64.814285,65.522858,120938300
65.577141,66.48143,65.115715,66.262856,118149500
65.687141,66.14286,65.082855,65.252853,99621900
65.424286,65.672859,64.354286,64.709999,83713000
64.501427,65.414284,64.5,64.96286,79237200
64.835716,65.028572,63.164288,63.408573,111779500
62.737144,63,60.337143,61.264286,185403400
60.462856,62.549999,59.842857,62.082859,150801000
62.721428,62.869999,61.572857,61.894287,106976100
61.701427,63.685715,61.442856,63.275715,112894600
62.592857,63.639999,62.028572,62.808571,114005500
63.435715,64.050003,62.602856,63.049999,110759600
62.278572,63.737144,62.255714,63.162857,88255300
62.978573,63.665714,62.908573,63.592857,69041700
64.271431,64.444283,62.978573,63.062859,96536300
62.857143,63.92857,62.771427,63.564285,82644100
63.664288,64.928574,63.501427,64.511429,88379900
64.64286,65.300003,64.214287,64.247147,96075700
64.389999,64.622856,63.21143,64.388573,93088100
64.745712,64.918571,63.912857,64.187141,73182200
63.664288,64.388573,63.387142,63.587143,72647400
63.638573,63.857143,62.007141,62.637142,104233500
62.357143,63.32,61.824287,63.115715,101133900
63.532856,64.154289,62.400002,62.69857,112538300
62.248573,63.251427,61.902859,62.514286,71528100
62.785713,63.035713,61.642857,61.741428,66306800
61.785713,62.44857,61.25,62.279999,71458100
62.200001,62.327145,61.214287,61.435715,67966500
61.634285,62.242859,61.48,61.714287,64853600
61.651428,62.128571,61.458572,61.681427,48756400
61.628571,61.665714,60.42857,60.42857,77735000
59.900002,60.854286,59.310001,59.548573,89327700
59.784286,60,58.299999,59.07143,120279600
58.200001,58.380001,56.864285,57.505714,120186500
57.957142,58.255714,56.975716,57.51857,78540700
57.700001,57.827145,56.522858,56.867142,91931000
57.035713,57.341427,56.220001,56.254284,84311500
55.908573,57.181427,55.552856,56.647144,144629100
57.527142,58.895714,57.317142,58.459999,97763400
58.565716,60.232857,58.495716,59.784286,117466300
60.122856,60.425713,59.635715,60.114285,60232200
60.055714,60.470001,59.335712,59.631428,68506200
60.015713,60.142857,58.664288,59.292858,74534600
59.085712,60.5,58.625713,60.335712,88146100
59.942856,60.685715,59.75,60.104286,70351400
60.421429,61.17857,60.167141,61.041428,81573100
61.092857,61.398571,60.487144,60.93,69890800
60.715714,61.637142,60.685715,61.062859,60479300
60.931427,61.529999,60.595715,61.457142,54134500
61.385715,61.745716,61.174286,61.472858,49747600
61.91143,62.124287,61.515713,61.68,54719700
61.871429,61.997143,60.621429,60.707142,67180400
61.351429,61.392857,60.781429,60.901428,51949100
60.857143,60.994286,59.815716,59.855713,92348900
62.704285,63.512856,62.18,62.93,147984200
62.957142,63.057144,62.258572,62.642857,57373400
62.185715,63.005714,62.048573,62.998573,50038100
62.971428,64.284286,62.885715,63.970001,62014400
64.279999,65.307144,64.175713,64.760002,77355600
64.998573,65.334282,64.204285,64.647141,80739400
65.10714,65.257141,64.751427,65.239998,51562700
65.43,66.121429,65.237144,66.077141,68695900
66.384285,67.238571,66.021431,67.064285,79713900
66.860001,67.412857,66.024284,66.464287,83714400
66.257141,66.714287,65.96714,66.425713,74714500
66.265717,66.300003,65.421425,65.858574,63944300
65.519997,65.779999,64.807144,64.921425,66716300
65.265717,66.949997,65.232857,66.765717,91108500
67.277145,70.665718,66.864288,69.938568,220485300
71.125717,72.035713,70.485718,71.214287,189093100
70.917145,71.771431,69.868568,71.129997,122573500
71.449997,71.848572,71.265717,71.761429,90576500
72.048569,73.391426,72,72.534286,127629600
72.815712,72.938568,71.545715,71.581429,89672100
71.941429,72.449997,71.599998,71.765717,83969900
72.139999,72.227142,71.171425,71.851425,61051900
71.895714,71.907143,71.335716,71.574287,55682900
71.535713,72.885712,71.5,71.852859,82741400
71.14286,71.78714,69.471428,69.798569,106047200
69.428574,70.828575,69.428574,70.128571,76902000
70.235718,70.928574,70.16143,70.242859,59914400
70.285713,70.421425,69.5,69.602859,68074300
70.442856,71.514282,69.621429,69.797142,82982200
71.365715,71.748573,70.897141,71.241432,86258200
71.464287,71.525711,70.519997,70.752853,59091900
71.205711,71.339996,69.992859,71.174286,89881400
72.14286,72.559998,71.925713,72.309998,85171800
72.314285,72.492859,69.928574,70.662857,185798900
66.715714,67.669998,66.401428,66.815712,224674100
66.928574,67.914284,66.572861,67.527145,101012800
67.048569,67.404289,66.385712,66.414284,74708900
65.85714,65.944283,63.888573,64.302856,135926700
63.994286,65.672859,63.92857,65.045715,99845200
66.168571,66.621429,65.808571,66.382858,114215500
67.242859,67.975716,67.035713,67.471428,101135300
68.285713,68.364288,66.571426,66.772858,174825700
70.871429,70.987144,68.942856,70.091431,190526700
70.697144,70.781425,69.688568,69.871429,91086100
69.885712,69.94857,68.775711,68.790001,79239300
69.428574,69.794289,69.128571,69.459999,59305400
69.111427,69.238571,68.674286,68.964287,57010100
68.178574,68.808571,67.772858,68.10714,65039100
68.349998,69.877144,68.339996,69.708572,88470900
69.375717,70.257141,69.10714,69.937141,72296000
70.072861,70.335716,68.677139,69.058571,80688300
69.122856,69.228569,68.371429,69.004288,64717100
69.508568,70.378571,69.335716,69.678574,78073100
69.991432,70.091431,68.648575,68.705711,72729300
69.234283,69.684288,68.325714,69.512856,75431300
70.188568,70.339996,69.577141,69.94857,69650700
69.57,70.548569,69.308571,70.401428,66934700
69.975716,71.082855,69.907143,70.862854,65474500
71.072861,71.714287,70.788574,71.239998,80018400
71.541428,71.790001,71.318573,71.587143,62775300
71.425713,72.111427,71.382858,72.071426,63398300
72.284286,72.751427,72.244286,72.69857,72635500
73.110001,74.900002,73.074287,74.480003,99526700
75.201431,75.492859,72.575714,74.267143,133515900
74.14286,75.095711,74.14286,74.994286,78430800
75,76.067146,74.635712,75.987144,96191200
75.902855,76.175713,75.015717,75.137146,84448000
75.577141,75.85714,74.744286,75.697144,137610200
76.610001,77.035713,73.505714,73.811432,158951800
74.230003,75.360001,73.860001,74.985718,88540900
75,75.355713,74.46714,74.671425,68924100
74.860001,74.971428,73.691429,74.290001,68722500
74.442856,75.260002,74.115715,75.25,61156900
74.940002,75.555717,74.714287,75.064285,66303300
74.878571,74.980003,74.028572,74.417145,55843900
74.225716,74.741432,73.197144,73.21286,65655100
73.511429,74.447144,73.227142,74.365715,69829200
74.284286,74.524284,73.487144,74.150002,56863100
73.952858,74.845711,73.85714,74.28714,51069200
74,74.60714,73.851425,74.375717,49305200
74.687141,75.611427,74.552856,75.451431,70604800
75.225716,75.584282,74.927139,74.998573,79480100
74.998573,75.312859,74.028572,74.089996,61236000
74.147141,74.76857,73.995712,74.221428,52234700
74.175713,74.345711,73.475716,73.571426,48479200
73.942856,74.458572,73.381432,74.44857,65506700
74.21714,74.594284,74.075714,74.257141,55931400
74.431427,75.124283,74.428574,74.82,57327900
74.874283,76.591431,74.85714,76.199997,100345700
76.615715,78,76.199997,77.994286,90862100
78.497147,79.761429,78.258568,79.438568,79531900
79.714287,80.618568,78.688568,78.747147,118136200
79.757141,80.91143,79.668571,80.902855,112742000
80.785713,81.312859,80.117142,80.714287,94452400
81.807144,82.162857,80.915718,81.128571,111895000
80.827141,80.964287,79.938568,80.002853,86088100
80.128571,81.368568,80.128571,80.918571,80123400
80.511429,81.125717,80.171425,80.792854,69567400
81,81.567146,79.955711,80.194283,89929700
80.305717,80.762856,80.004288,80.077141,65572500
80.407143,80.41143,79.095711,79.204285,83205500
79.288574,80.377144,79.28714,79.64286,70648200
79.401428,79.919998,79.054283,79.284286,57475600
78.528572,78.778572,76.971428,78.681427,141465800
78.5,78.571426,77.675713,77.779999,80077200
77.918571,78.80143,77.831429,78.431427,109103400
81.14286,81.531425,80.394287,81.441429,125326600
81.412857,81.697144,80.861427,81.095711,41888700
81.157143,81.35714,80.482857,80.557144,51002000
80.545715,80.629997,79.928574,80.012856,56471100
79.637146,80.012856,78.902855,79.21714,63407400
79.167145,80.182854,79.14286,80.145714,55771100
79.382858,79.575714,78.860001,79.01857,58671200
78.980003,79.099998,77.204285,77.28286,98116900
76.778572,78.114288,76.228569,77.704285,103152700
77.760002,77.994286,76.845711,77.148575,79302300
76.972855,77.937141,76.955711,77.637146,64632400
78.114288,78.122856,76.478569,76.645714,69787200
77.118568,77.257141,75.872856,76.134285,76244000
75.701431,77.5,75.697144,76.53286,94623200
76.888573,78.104286,76.808571,78.055717,83140400
79.074287,80.028572,78.808571,79.622856,97909700
79.271431,79.550003,78.811432,79.178574,57319500
78.78286,78.867142,77.128571,77.238571,106684900
77.284286,78.581429,77.202858,78.438568,82131700
78.701431,79.612854,78.258568,78.78714,94996300
78.562859,79.5,77.830002,79.454285,100809800
79.14286,79.374283,77.821426,78.010002,107338700
78.581429,79.257141,77.964287,78.64286,138719700
72.68,73.571426,71.724289,72.35714,266380800
71.992859,72.48143,71.23143,71.535713,125702500
71.791428,72.35714,70.957146,71.397141,169625400
70.739998,71.647141,70.507141,71.514282,116199300
71.80143,72.53286,71.328575,71.647141,100366000
72.264282,72.779999,71.822861,72.684288,94170300
72.365715,73.611427,72.321426,73.227142,82086200
72.865715,73.35714,72.544289,73.215714,64441300
74.482857,74.704285,73.91143,74.239998,92570100
74.094284,75.998573,74,75.57,86389800
75.80143,76.821426,75.64286,76.565712,70564200
76.707146,77.080002,76.177139,76.559998,77025200
76.379997,77.835716,76.314285,77.775711,76849500
77.495712,77.997147,77.315712,77.71286,68231100
78,78.741432,77.944283,77.998573,65062900
77.821426,78.127144,76.335716,76.767143,78442000
76.141426,76.714287,75.571426,75.878571,76464500
76.112854,76.367142,74.942856,75.035713,69696200
74.735718,75.702858,74.631432,75.364288,72227400
75.625717,75.652855,74.428574,74.580002,57988000
74.80143,75,73.657143,73.907143,69054300
73.877144,75.540001,73.721428,75.381432,75470500
75.582855,76.10714,74.58857,75.177139,92992200
74.774284,75.807144,74.687141,75.394287,59695300
75.85714,76.091431,75.395714,75.891426,64785000
75.845711,76.39286,75.589996,76.05143,50015700
76.112854,76.348572,75.442856,75.821426,46372200
75.870003,75.997147,75.150002,75.777145,55182400
75.480003,76.190002,75.477142,75.845711,44646000
76.492859,76.96286,76.084282,76.584282,69806100
76.358574,76.764282,76,76.658569,49831600
76.777145,77.094284,75.594284,75.807144,64435700
75.541428,75.841431,74.714287,74.955711,59299800
75.385712,75.709999,75.121429,75.248573,49886200
75.128571,75.995712,75.028572,75.914284,52411800
76.03714,76.605713,75.571426,75.894287,56189000
75.69857,76.095711,75.335716,75.528572,52099600
75.989998,76.25,75.190002,76.124283,93511600
76.917145,77.214287,76.437141,77.027145,88925200
77.35714,77.964287,77.084282,77.855713,70573300
78.074287,78.428574,76.980003,77.111427,74942000
77.145714,77.35714,76.445717,76.779999,55507900
76.902855,76.991432,76.321426,76.694283,50141000
77.03286,77.258568,76.561432,76.677139,42167300
76.822861,77.410004,76.681427,77.378571,50190000
77.482857,77.639999,77.18,77.507141,45105200
77.341431,77.5,76.805717,76.970001,40586000
77.115715,77.14286,75.797142,75.974289,68812800
75.431427,75.842857,74.555717,74.781425,72462600
75.027145,75.160004,74.099998,74.777145,60972100
74.662857,75.784286,74.574287,75.760002,51542400
75.811432,76.034286,74.738571,74.78286,59913000
74.14286,74.690002,73.877144,74.230003,67929400
74.557144,74.594284,73.887146,74.525711,51418500
74.324287,74.519997,73.047142,73.994286,66622500
74.007141,74.441429,73.44857,74.144287,53691400
74.285713,75.394287,74.171425,74.991432,71083600
75.048569,76.019997,74.851425,75.881432,45637200
75.472855,75.975716,75.214287,75.957146,50640800
75.580002,75.875717,74.921425,74.964287,98735000
81.172859,81.428574,80.104286,81.110001,189977900
80.647141,81.71286,80.565712,81.705711,97568800
81.828575,85.10714,81.792854,84.870003,167371400
84.82,85.139999,84.215714,84.618568,84344400
84.662857,85.632858,84.257141,84.298569,114160200
84.571426,84.971428,83.765717,84.497147,61012000
84.620003,84.885712,84.244286,84.654289,47878600
84.305717,85.85714,84.285713,85.851425,71766800
85.971428,86.344284,84.915718,84.915718,93641100
85.035713,85.327141,83.961426,84.618568,70716100
84.035713,84.915718,83.771431,83.998573,57574300
83.505714,83.75,82.904289,83.648575,72899400
83.927139,84.808571,83.914284,84.690002,53302200
84.571426,84.934288,84.385712,84.822861,39934300
84.632858,85.342857,84.534286,84.83857,41601000
84.957146,85.228569,84.005714,84.117142,57711500
84.089996,85.361427,83.628571,85.358574,69064100
85.407143,86.761429,85.332855,86.370003,79438800
86.358574,86.628571,85.818573,86.387146,58709000
86.261429,86.671425,86.008568,86.615715,49214900
86.657143,87.121429,86.300003,86.752853,50190000
86.75,87.818573,86.638573,87.732857,58052400
87.982857,89.408569,87.947144,89.375717,87216500
89.431427,89.975716,89.111427,89.144287,78870400
89.692856,90.98143,89.681427,90.76857,94118500
91.139999,92.024284,89.842857,90.428574,141005200
90.565712,90.690002,88.928574,89.807144,92337700
89.779999,91.248573,89.75,91.077141,73177300
91.062859,92.555717,90.872856,92.117142,83870500
92.314285,92.767143,91.80143,92.478569,75951400
92.842857,93.03714,92.067146,92.224289,87484600
92.699997,93.879997,91.75,93.699997,75415000
94.730003,95.050003,93.57,94.25,62777000
94.129997,94.760002,93.470001,93.860001,45681000
94.040001,94.120003,91.900002,92.290001,54749000
92.199997,92.440002,90.879997,91.279999,54525000
91.510002,92.75,91.449997,92.199997,35561000
92.309998,92.699997,91.800003,92.080002,29726000
92.269997,92.290001,91.349998,92.18,33514000
92.290001,92.300003,91.339996,91.860001,35528000
91.849998,92.550003,90.900002,90.910004,100898000
91.32,91.620003,90.599998,90.830002,43694000
90.75,91.739998,90.190002,90.279999,39036000
90.209999,90.699997,89.650002,90.360001,36869000
90.370003,91.050003,89.800003,90.900002,32629000
90.82,92,90.769997,91.980003,64029000
92.099998,93.730003,92.089996,92.93,49482300
93.519997,94.07,93.129997,93.519997,38223000
93.870003,94.059998,93.089996,93.480003,28465000
93.669998,94.099998,93.199997,94.029999,22891800
94.139999,95.989998,94.099998,95.970001,56468000
96.269997,96.800003,93.919998,95.349998,65222000
95.440002,95.949997,94.760002,95.389999,36436000
93.760002,95.550003,93.519997,95.040001,39686000
95.360001,95.889999,94.860001,95.220001,34018000
95.860001,96.889999,95.650002,96.449997,42810000
96.800003,96.849998,95.029999,95.32,45477900
96.970001,97.099998,94.739998,94.779999,53396300
95.029999,95.279999,92.57,93.089996,57298000
93.620003,94.739998,93.019997,94.43,49988000
94.989998,95,93.720001,93.940002,39079000
94.68,94.889999,94.120003,94.720001,55197000
95.419998,97.879997,95.169998,97.190002,92918000
97.040001,97.32,96.419998,97.029999,45729000
96.849998,97.839996,96.639999,97.669998,43469000
97.82,99.239998,97.550003,99.019997,55318000
99.330002,99.440002,98.25,98.379997,43143000
98.440002,98.699997,97.669998,98.150002,33010000
97.160004,97.449997,95.330002,95.599998,56843000
